,Papers co-authored with low or lower-middle income countries,No poverty: FWCI,No poverty: publications,Students receiving financial aid,Bottom financial quintile admission target,Bottom financial quintile student success,Low-income student support,Bottom financial quintile student support,Low or lower-middle income countries
student support,Local start-up assistance,Local start-up financial assistance,Programmes for services access,Policy addressing poverty
Technological University Dublin,30.5,80.1,32.6,65.8,83.3,0.0,83.3,83.3,33.3,100.0,100.0,33.3,75.0
Institut Teknologi Sepuluh Nopember,30.5,92.7,54.6,68.0,100.0,100.0,100.0,100.0,100.0,100.0,83.3,100.0,100.0
Iran University of Medical Sciences,42.3,43.0,82.1,77.6,100.0,100.0,33.3,83.3,100.0,83.3,33.3,100.0,100.0
Ibn Tofaïl University,30.5,20.1,10.2,78.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IPB University,30.5,60.8,63.4,61.3,100.0,33.3,83.3,100.0,83.3,100.0,100.0,33.3,91.7
Hiroshima University,99.8,49.3,88.4,75.2,33.3,33.3,100.0,100.0,33.3,100.0,33.3,33.3,33.3
Holy Spirit University of Kaslik,30.5,98.3,3.5,95.1,33.3,33.3,33.3,33.3,33.3,100.0,100.0,33.3,25.0
Instituto Politécnico Nacional (IPN),39.9,47.7,75.3,75.0,33.3,33.3,33.3,83.3,33.3,83.3,0.0,33.3,25.0
Irkutsk National Research Technical University,30.5,20.1,6.9,96.2,33.3,0.0,100.0,100.0,66.7,100.0,33.3,33.3,33.3
ISCTE-University Institute of Lisbon,38.6,79.7,91.3,33.0,0.0,0.0,100.0,33.3,83.3,100.0,33.3,33.3,100.0
Islamic University of Lebanon,30.5,20.1,0.0,92.3,33.3,83.3,100.0,83.3,33.3,33.3,83.3,33.3,83.3
Istanbul Sabahattin Zaim University,30.5,44.6,6.9,91.5,83.3,33.3,33.3,83.3,50.0,33.3,50.0,83.3,33.3
Istanbul Technical University,43.0,40.9,41.6,55.3,33.3,33.3,83.3,100.0,66.7,75.0,100.0,33.3,33.3
ITESO, Jesuit University of Guadalajara,30.5,92.5,10.2,77.0,33.3,33.3,33.3,33.3,33.3,100.0,0.0,66.7,58.3
ITMO University,90.6,71.0,32.6,52.8,0.0,33.3,100.0,100.0,33.3,33.3,33.3,83.3,33.3
Instituto Tecnológico Metropolitano,30.5,97.6,3.5,84.3,83.3,83.3,83.3,83.3,33.3,83.3,33.3,33.3,8.3
Ilma University,30.5,20.1,0.0,87.9,33.3,33.3,33.3,33.3,33.3,100.0,100.0,33.3,33.3
IMT Atlantique,30.5,100.0,6.9,69.5,33.3,0.0,33.3,33.3,33.3,83.3,33.3,33.3,33.3
International University of Rabat,30.5,20.1,0.0,68.4,100.0,33.3,66.7,100.0,50.0,33.3,33.3,50.0,66.7
Iqra University,30.5,95.5,22.2,55.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,91.7
Istanbul Aydın University,30.5,20.1,6.9,96.1,66.7,33.3,33.3,33.3,66.7,33.3,33.3,33.3,33.3
IMT Mines Alès,30.5,20.1,0.0,77.8,33.3,33.3,100.0,83.3,33.3,33.3,33.3,8.3,16.7
Independent University, Bangladesh,99.9,99.8,32.6,59.8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Institute of Technology Gandhinagar,30.5,26.1,3.5,66.8,33.3,0.0,66.7,50.0,33.3,83.3,0.0,100.0,0.0
Indian Institute of Technology Indore,30.5,87.8,19.4,38.0,33.3,0.0,33.3,66.7,33.3,100.0,33.3,50.0,0.0
Herzen State Pedagogical University of Russia,30.5,36.9,6.9,43.1,83.3,33.3,83.3,33.3,0.0,33.3,0.0,33.3,16.7
Immanuel Kant Baltic Federal University,30.5,20.1,3.5,47.6,0.0,33.3,8.3,33.3,33.3,33.3,33.3,33.3,33.3
Indian Institute of Technology Guwahati,30.5,58.3,27.6,25.8,33.3,0.0,25.0,33.3,33.3,33.3,0.0,33.3,25.0
Indira Gandhi Delhi Technical University for Women,30.5,20.1,0.0,29.5,33.3,33.3,8.3,33.3,33.3,100.0,100.0,50.0,33.3
Indraprastha Institute of Information Technology Delhi,77.1,52.5,25.0,40.5,0.0,0.0,0.0,0.0,83.3,0.0,0.0,83.3,0.0
Innopolis University,30.5,42.5,6.9,1.0,0.0,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0
Institut Teknologi PLN,30.5,20.1,0.0,9.5,33.3,0.0,0.0,0.0,0.0,33.3,0.0,100.0,0.0
International Christian University,30.5,52.5,3.5,0.0,0.0,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0
Islamic Azad University, Najafabad Branch (IAUN),30.5,80.5,13.4,30.7,0.0,0.0,0.0,33.3,33.3,33.3,33.3,33.3,25.0
İstinye University,30.5,20.1,0.0,32.6,0.0,0.0,83.3,0.0,0.0,33.3,0.0,8.3,0.0
Institut Mines-Télécom Business School,30.5,20.1,0.0,74.8,33.3,33.3,33.3,33.3,33.3,83.3,0.0,0.0,8.3
Worldwide: Top,90.7,100.0,100.0,98.1,100.0,66.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Worldwide: 75%,54.6,74.5,60.7,74.2,66.7,33.3,100.0,100.0,83.3,100.0,66.7,83.3,66.7
Worldwide: Median,30.5,51.1,19.4,47.0,33.3,33.3,54.1,33.3,33.3,58.3,33.3,33.3,25.0
Worldwide: 25%,30.5,21.6,3.5,22.5,33.3,0.0,33.3,33.3,33.3,33.3,0.0,33.3,8.3
Worldwide: Bottom,30.5,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
